Time [s],Current,Voltage
0.547278692,0.263,3.084
0.547342692,0.242,3.110
0.547406692,0.222,3.138
0.547470692,0.205,3.161
0.547534692,0.196,3.174
0.547598692,0.193,3.179
0.547662692,0.198,3.174
0.547726692,0.211,3.159
0.547790692,0.229,3.137
0.547854692,0.249,3.110
0.547918692,0.268,3.082
0.547982692,0.285,3.062
0.548046692,0.296,3.047
0.548110692,0.297,3.043
0.548174692,0.289,3.053
0.548238692,0.275,3.070
0.548302692,0.256,3.093
0.548366692,0.234,3.122
0.548430692,0.215,3.148
0.548494692,0.201,3.167
0.548558692,0.193,3.178
0.548622692,0.194,3.179
0.548686692,0.203,3.169
0.548750692,0.216,3.152
0.548814692,0.235,3.127
0.548878692,0.257,3.099
0.548942692,0.275,3.073
0.549006692,0.290,3.054
0.549070692,0.296,3.044
0.549134692,0.294,3.046
0.549198692,0.283,3.058
0.549262692,0.268,3.078
0.549326692,0.248,3.106
0.549390692,0.227,3.131
0.549454692,0.209,3.156
0.549518692,0.197,3.172
0.549582692,0.193,3.179
0.549646692,0.197,3.176
0.549710692,0.207,3.163
0.549774692,0.223,3.142
0.549838692,0.244,3.115
0.549902692,0.264,3.089
0.549966692,0.282,3.066
0.550030692,0.293,3.050
0.550094692,0.297,3.043
0.550158692,0.292,3.048
0.550222692,0.279,3.065
0.550286692,0.260,3.088
0.550350692,0.240,3.115
0.550414692,0.220,3.142
0.550478692,0.204,3.163
0.550542692,0.194,3.175
0.550606692,0.193,3.179
0.550670692,0.200,3.172
0.550734692,0.212,3.156
0.550798692,0.231,3.133
0.550862692,0.250,3.106
0.550926692,0.271,3.078
0.550990692,0.286,3.058
0.551054692,0.294,3.046
0.551118692,0.296,3.043
0.551182692,0.287,3.053
0.551246692,0.272,3.073
0.551310692,0.253,3.097
0.551374692,0.233,3.125
0.551438692,0.213,3.150
0.551502692,0.200,3.168
0.551566692,0.193,3.178
0.551630692,0.194,3.176
0.551694692,0.204,3.167
0.551758692,0.219,3.148
0.551822692,0.238,3.122
0.551886692,0.260,3.095
0.551950692,0.278,3.070
0.552014692,0.290,3.053
0.552078692,0.297,3.043
0.552142692,0.294,3.046
0.552206692,0.282,3.059
0.552270692,0.266,3.080
0.552334692,0.245,3.107
0.552398692,0.224,3.134
0.552462692,0.208,3.157
0.552526692,0.196,3.172
0.552590692,0.193,3.178
0.552654692,0.197,3.174
0.552718692,0.208,3.160
0.552782692,0.226,3.138
0.552846692,0.246,3.111
0.552910692,0.267,3.084
0.552974692,0.282,3.063
0.553038692,0.293,3.047
0.553102692,0.297,3.043
0.553166692,0.290,3.050
0.553230692,0.275,3.066
0.553294692,0.259,3.091
0.553358692,0.237,3.118
0.553422692,0.218,3.144
0.553486692,0.201,3.165
0.553550692,0.193,3.178
0.553614692,0.193,3.178
0.553678692,0.200,3.171
0.553742692,0.213,3.155
0.553806692,0.234,3.129
0.553870692,0.255,3.103
0.553934692,0.272,3.076
0.553998692,0.287,3.057
0.554062692,0.296,3.046
0.554126692,0.294,3.044
0.554190692,0.286,3.055
0.554254692,0.270,3.076
0.554318692,0.250,3.102
0.554382692,0.229,3.129
0.554446692,0.211,3.153
0.554510692,0.198,3.171
0.554574692,0.193,3.179
0.554638692,0.196,3.176
0.554702692,0.205,3.164
0.554766692,0.222,3.146
0.554830692,0.241,3.119
0.554894692,0.261,3.092
0.554958692,0.279,3.068
0.555022692,0.292,3.050
0.555086692,0.297,3.043
0.555150692,0.293,3.047
0.555214692,0.281,3.061
0.555278692,0.263,3.084
0.555342692,0.242,3.111
0.555406692,0.222,3.137
0.555470692,0.205,3.160
0.555534692,0.196,3.174
0.555598692,0.193,3.179
0.555662692,0.198,3.172
0.555726692,0.211,3.157
0.555790692,0.229,3.135
0.555854692,0.249,3.108
0.555918692,0.270,3.081
0.555982692,0.285,3.059
0.556046692,0.296,3.046
0.556110692,0.297,3.042
0.556174692,0.289,3.050
0.556238692,0.275,3.069
0.556302692,0.256,3.093
0.556366692,0.235,3.121
0.556430692,0.216,3.146
0.556494692,0.201,3.165
0.556558692,0.193,3.176
0.556622692,0.194,3.176
0.556686692,0.203,3.168
0.556750692,0.216,3.149
0.556814692,0.235,3.125
0.556878692,0.257,3.097
0.556942692,0.277,3.072
0.557006692,0.290,3.053
0.557070692,0.296,3.043
0.557134692,0.294,3.043
0.557198692,0.285,3.055
0.557262692,0.268,3.077
0.557326692,0.248,3.103
0.557390692,0.227,3.130
0.557454692,0.209,3.155
0.557518692,0.197,3.171
0.557582692,0.193,3.178
0.557646692,0.196,3.175
0.557710692,0.207,3.163
0.557774692,0.223,3.141
0.557838692,0.244,3.115
0.557902692,0.264,3.088
0.557966692,0.282,3.063
0.558030692,0.293,3.048
0.558094692,0.297,3.042
0.558158692,0.292,3.048
0.558222692,0.279,3.063
0.558286692,0.261,3.087
0.558350692,0.241,3.114
0.558414692,0.220,3.140
0.558478692,0.205,3.163
0.558542692,0.194,3.175
0.558606692,0.194,3.178
0.558670692,0.200,3.171
0.558734692,0.213,3.155
0.558798692,0.231,3.131
0.558862692,0.252,3.104
0.558926692,0.272,3.078
0.558990692,0.287,3.057
0.559054692,0.296,3.044
0.559118692,0.297,3.043
0.559182692,0.289,3.053
0.559246692,0.272,3.072
0.559310692,0.253,3.097
0.559374692,0.233,3.125
0.559438692,0.212,3.150
0.559502692,0.200,3.168
0.559566692,0.193,3.176
0.559630692,0.196,3.176
0.559694692,0.204,3.167
0.559758692,0.219,3.148
0.559822692,0.238,3.122
0.559886692,0.259,3.095
0.559950692,0.278,3.070
0.560014692,0.292,3.053
0.560078692,0.297,3.043
0.560142692,0.294,3.046
0.560206692,0.283,3.059
0.560270692,0.266,3.081
0.560334692,0.245,3.107
0.560398692,0.226,3.134
0.560462692,0.208,3.159
0.560526692,0.196,3.172
0.560590692,0.193,3.179
0.560654692,0.197,3.175
0.560718692,0.208,3.160
0.560782692,0.226,3.140
0.560846692,0.246,3.112
0.560910692,0.267,3.085
0.560974692,0.283,3.062
0.561038692,0.294,3.048
0.561102692,0.296,3.042
0.561166692,0.290,3.048
0.561230692,0.278,3.066
0.561294692,0.259,3.089
0.561358692,0.238,3.116
0.561422692,0.218,3.144
0.561486692,0.203,3.164
0.561550692,0.194,3.176
0.561614692,0.194,3.178
0.561678692,0.201,3.169
0.561742692,0.215,3.153
0.561806692,0.234,3.129
0.561870692,0.255,3.100
0.561934692,0.274,3.076
0.561998692,0.289,3.055
0.562062692,0.297,3.043
0.562126692,0.296,3.043
0.562190692,0.286,3.054
0.562254692,0.270,3.074
0.562318692,0.250,3.100
0.562382692,0.229,3.127
0.562446692,0.211,3.152
0.562510692,0.198,3.169
0.562574692,0.192,3.178
0.562638692,0.196,3.176
0.562702692,0.205,3.164
0.562766692,0.220,3.145
0.562830692,0.241,3.118
0.562894692,0.261,3.091
0.562958692,0.279,3.066
0.563022692,0.292,3.050
0.563086692,0.296,3.043
0.563150692,0.293,3.046
0.563214692,0.281,3.061
0.563278692,0.263,3.084
0.563342692,0.242,3.110
0.563406692,0.222,3.138
0.563470692,0.205,3.160
0.563534692,0.196,3.174
0.563598692,0.193,3.178
0.563662692,0.198,3.172
0.563726692,0.211,3.157
0.563790692,0.227,3.135
0.563854692,0.249,3.108
0.563918692,0.270,3.082
0.563982692,0.285,3.061
0.564046692,0.294,3.047
0.564110692,0.296,3.043
0.564174692,0.289,3.051
0.564238692,0.275,3.070
0.564302692,0.256,3.095
0.564366692,0.235,3.122
0.564430692,0.215,3.148
0.564494692,0.201,3.167
0.564558692,0.193,3.178
0.564622692,0.194,3.178
0.564686692,0.201,3.169
0.564750692,0.216,3.150
0.564814692,0.235,3.126
0.564878692,0.257,3.099
0.564942692,0.275,3.073
0.565006692,0.290,3.054
0.565070692,0.296,3.044
0.565134692,0.294,3.046
0.565198692,0.285,3.058
0.565262692,0.268,3.080
0.565326692,0.248,3.106
0.565390692,0.226,3.131
0.565454692,0.208,3.157
0.565518692,0.197,3.174
0.565582692,0.193,3.179
0.565646692,0.196,3.175
0.565710692,0.207,3.164
0.565774692,0.223,3.142
0.565838692,0.244,3.116
0.565902692,0.264,3.089
0.565966692,0.282,3.065
0.566030692,0.293,3.050
0.566094692,0.297,3.043
0.566158692,0.292,3.048
0.566222692,0.278,3.063
0.566286692,0.260,3.088
0.566350692,0.240,3.115
0.566414692,0.219,3.142
0.566478692,0.204,3.163
0.566542692,0.194,3.176
0.566606692,0.193,3.179
0.566670692,0.200,3.172
0.566734692,0.212,3.156
0.566798692,0.231,3.134
0.566862692,0.250,3.106
0.566926692,0.271,3.080
0.566990692,0.286,3.058
0.567054692,0.294,3.047
0.567118692,0.296,3.044
0.567182692,0.287,3.053
0.567246692,0.272,3.073
0.567310692,0.253,3.097
0.567374692,0.233,3.125
0.567438692,0.212,3.150
0.567502692,0.200,3.168
0.567566692,0.193,3.178
0.567630692,0.194,3.178
0.567694692,0.204,3.167
0.567758692,0.218,3.148
0.567822692,0.238,3.122
0.567886692,0.260,3.095
0.567950692,0.278,3.070
0.568014692,0.292,3.051
0.568078692,0.297,3.043
0.568142692,0.294,3.046
0.568206692,0.283,3.059
0.568270692,0.266,3.081
0.568334692,0.245,3.107
0.568398692,0.224,3.134
0.568462692,0.208,3.159
0.568526692,0.196,3.174
0.568590692,0.193,3.178
0.568654692,0.197,3.174
0.568718692,0.209,3.160
0.568782692,0.226,3.138
0.568846692,0.246,3.111
0.568910692,0.267,3.084
0.568974692,0.283,3.062
0.569038692,0.294,3.046
0.569102692,0.297,3.042
0.569166692,0.290,3.048
0.569230692,0.277,3.066
0.569294692,0.257,3.089
0.569358692,0.238,3.116
0.569422692,0.218,3.144
0.569486692,0.203,3.164
0.569550692,0.194,3.175
0.569614692,0.194,3.178
0.569678692,0.201,3.169
0.569742692,0.215,3.153
0.569806692,0.234,3.130
0.569870692,0.253,3.102
0.569934692,0.274,3.076
0.569998692,0.289,3.057
0.570062692,0.296,3.044
0.570126692,0.294,3.044
0.570190692,0.286,3.055
0.570254692,0.270,3.076
0.570318692,0.250,3.102
0.570382692,0.230,3.129
0.570446692,0.211,3.153
0.570510692,0.198,3.171
0.570574692,0.193,3.179
0.570638692,0.194,3.176
0.570702692,0.205,3.165
0.570766692,0.220,3.145
0.570830692,0.241,3.119
0.570894692,0.261,3.092
0.570958692,0.279,3.069
0.571022692,0.292,3.051
0.571086692,0.296,3.043
0.571150692,0.292,3.047
0.571214692,0.281,3.062
0.571278692,0.263,3.085
0.571342692,0.242,3.111
0.571406692,0.222,3.138
0.571470692,0.205,3.161
0.571534692,0.196,3.175
0.571598692,0.193,3.179
0.571662692,0.198,3.174
0.571726692,0.211,3.159
0.571790692,0.229,3.135
0.571854692,0.249,3.108
0.571918692,0.268,3.082
0.571982692,0.285,3.061
0.572046692,0.296,3.047
0.572110692,0.296,3.043
0.572174692,0.289,3.051
0.572238692,0.275,3.069
0.572302692,0.255,3.093
0.572366692,0.234,3.121
0.572430692,0.215,3.146
0.572494692,0.201,3.167
0.572558692,0.193,3.176
0.572622692,0.194,3.176
0.572686692,0.201,3.168
0.572750692,0.216,3.150
0.572814692,0.235,3.125
0.572878692,0.257,3.097
0.572942692,0.277,3.072
0.573006692,0.289,3.053
0.573070692,0.296,3.043
0.573134692,0.296,3.043
0.573198692,0.285,3.057
0.573262692,0.268,3.077
0.573326692,0.248,3.103
0.573390692,0.227,3.131
0.573454692,0.209,3.155
0.573518692,0.197,3.171
0.573582692,0.193,3.178
0.573646692,0.197,3.175
0.573710692,0.207,3.163
0.573774692,0.223,3.141
0.573838692,0.244,3.115
0.573902692,0.264,3.088
0.573966692,0.281,3.065
0.574030692,0.293,3.048
0.574094692,0.296,3.043
0.574158692,0.292,3.047
0.574222692,0.279,3.063
0.574286692,0.260,3.088
0.574350692,0.240,3.114
0.574414692,0.219,3.141
0.574478692,0.204,3.163
0.574542692,0.194,3.175
0.574606692,0.193,3.178
0.574670692,0.198,3.171
0.574734692,0.212,3.155
0.574798692,0.231,3.131
0.574862692,0.252,3.104
0.574926692,0.271,3.078
0.574990692,0.286,3.057
0.575054692,0.296,3.044
0.575118692,0.296,3.043
0.575182692,0.287,3.053
0.575246692,0.272,3.072
0.575310692,0.253,3.097
0.575374692,0.231,3.123
0.575438692,0.213,3.149
0.575502692,0.200,3.168
0.575566692,0.193,3.178
0.575630692,0.194,3.176
0.575694692,0.203,3.165
0.575758692,0.219,3.148
0.575822692,0.238,3.122
0.575886692,0.260,3.095
0.575950692,0.278,3.070
0.576014692,0.290,3.051
0.576078692,0.296,3.043
0.576142692,0.293,3.046
0.576206692,0.282,3.059
0.576270692,0.266,3.081
0.576334692,0.245,3.107
0.576398692,0.224,3.135
0.576462692,0.207,3.159
0.576526692,0.196,3.174
0.576590692,0.193,3.178
0.576654692,0.197,3.175
0.576718692,0.208,3.160
0.576782692,0.226,3.140
0.576846692,0.246,3.112
0.576910692,0.267,3.085
0.576974692,0.283,3.062
0.577038692,0.294,3.048
0.577102692,0.297,3.043
0.577166692,0.290,3.050
0.577230692,0.277,3.066
0.577294692,0.257,3.091
0.577358692,0.237,3.118
0.577422692,0.218,3.145
0.577486692,0.203,3.165
0.577550692,0.194,3.176
0.577614692,0.193,3.178
0.577678692,0.200,3.171
0.577742692,0.215,3.153
0.577806692,0.233,3.130
0.577870692,0.255,3.102
0.577934692,0.274,3.076
0.577998692,0.287,3.057
0.578062692,0.296,3.044
0.578126692,0.296,3.043
0.578190692,0.286,3.055
0.578254692,0.270,3.074
0.578318692,0.250,3.100
0.578382692,0.230,3.127
0.578446692,0.211,3.153
0.578510692,0.198,3.169
0.578574692,0.193,3.178
0.578638692,0.196,3.175
0.578702692,0.205,3.164
0.578766692,0.220,3.144
0.578830692,0.241,3.119
0.578894692,0.261,3.092
0.578958692,0.279,3.066
0.579022692,0.293,3.050
0.579086692,0.297,3.042
0.579150692,0.293,3.046
0.579214692,0.281,3.061
0.579278692,0.263,3.084
0.579342692,0.242,3.111
0.579406692,0.223,3.138
0.579470692,0.205,3.160
0.579534692,0.196,3.174
0.579598692,0.193,3.178
0.579662692,0.198,3.172
0.579726692,0.211,3.157
0.579790692,0.229,3.134
0.579854692,0.249,3.108
0.579918692,0.270,3.081
0.579982692,0.285,3.059
0.580046692,0.296,3.046
0.580110692,0.296,3.043
0.580174692,0.289,3.050
0.580238692,0.275,3.070
0.580302692,0.255,3.095
0.580366692,0.235,3.122
0.580430692,0.215,3.148
0.580494692,0.201,3.167
0.580558692,0.194,3.176
0.580622692,0.194,3.178
0.580686692,0.203,3.168
0.580750692,0.216,3.150
0.580814692,0.235,3.126
0.580878692,0.257,3.099
0.580942692,0.275,3.073
0.581006692,0.290,3.054
0.581070692,0.296,3.044
0.581134692,0.294,3.046
0.581198692,0.285,3.058
0.581262692,0.268,3.078
0.581326692,0.248,3.104
0.581390692,0.227,3.131
0.581454692,0.209,3.156
0.581518692,0.197,3.172
0.581582692,0.193,3.179
0.581646692,0.197,3.175
0.581710692,0.208,3.163
0.581774692,0.224,3.142
0.581838692,0.244,3.116
0.581902692,0.266,3.089
0.581966692,0.282,3.066
0.582030692,0.293,3.050
0.582094692,0.296,3.043
0.582158692,0.292,3.050
0.582222692,0.278,3.065
0.582286692,0.260,3.088
0.582350692,0.240,3.115
0.582414692,0.220,3.142
0.582478692,0.204,3.164
0.582542692,0.194,3.175
0.582606692,0.193,3.179
0.582670692,0.200,3.172
0.582734692,0.213,3.156
0.582798692,0.231,3.133
0.582862692,0.252,3.106
0.582926692,0.271,3.080
0.582990692,0.287,3.059
0.583054692,0.296,3.046
0.583118692,0.296,3.044
0.583182692,0.287,3.054
0.583246692,0.272,3.073
0.583310692,0.253,3.099
0.583374692,0.231,3.126
0.583438692,0.212,3.152
0.583502692,0.200,3.168
0.583566692,0.193,3.178
0.583630692,0.194,3.178
0.583694692,0.203,3.168
0.583758692,0.219,3.149
0.583822692,0.238,3.123
0.583886692,0.259,3.096
0.583950692,0.278,3.070
0.584014692,0.292,3.053
0.584078692,0.296,3.044
0.584142692,0.293,3.047
0.584206692,0.282,3.059
0.584270692,0.266,3.082
0.584334692,0.245,3.108
0.584398692,0.224,3.135
0.584462692,0.207,3.159
0.584526692,0.196,3.174
0.584590692,0.193,3.179
0.584654692,0.197,3.175
0.584718692,0.208,3.160
0.584782692,0.226,3.140
0.584846692,0.246,3.112
0.584910692,0.267,3.085
0.584974692,0.283,3.062
0.585038692,0.294,3.047
0.585102692,0.297,3.043
0.585166692,0.290,3.048
0.585230692,0.277,3.066
0.585294692,0.257,3.091
0.585358692,0.237,3.118
0.585422692,0.218,3.144
0.585486692,0.203,3.165
0.585550692,0.194,3.176
0.585614692,0.193,3.178
0.585678692,0.200,3.169
0.585742692,0.215,3.153
0.585806692,0.234,3.129
0.585870692,0.255,3.100
0.585934692,0.274,3.076
0.585998692,0.289,3.055
0.586062692,0.296,3.044
0.586126692,0.296,3.044
0.586190692,0.286,3.054
0.586254692,0.270,3.074
0.586318692,0.250,3.102
0.586382692,0.229,3.129
0.586446692,0.209,3.153
0.586510692,0.198,3.171
0.586574692,0.193,3.179
0.586638692,0.196,3.176
0.586702692,0.205,3.164
0.586766692,0.222,3.145
0.586830692,0.241,3.119
0.586894692,0.261,3.092
0.586958692,0.279,3.068
0.587022692,0.293,3.050
0.587086692,0.297,3.043
0.587150692,0.293,3.047
0.587214692,0.281,3.062
0.587278692,0.263,3.084
0.587342692,0.242,3.111
0.587406692,0.222,3.138
0.587470692,0.205,3.161
0.587534692,0.196,3.175
0.587598692,0.193,3.179
0.587662692,0.198,3.174
0.587726692,0.211,3.159
0.587790692,0.227,3.135
0.587854692,0.249,3.108
0.587918692,0.270,3.081
0.587982692,0.285,3.059
0.588046692,0.294,3.046
0.588110692,0.296,3.043
0.588174692,0.289,3.051
0.588238692,0.275,3.069
0.588302692,0.255,3.095
0.588366692,0.235,3.121
0.588430692,0.216,3.148
0.588494692,0.201,3.167
0.588558692,0.193,3.176
0.588622692,0.194,3.178
0.588686692,0.203,3.168
0.588750692,0.218,3.150
0.588814692,0.237,3.126
0.588878692,0.257,3.097
0.588942692,0.277,3.073
0.589006692,0.290,3.054
0.589070692,0.297,3.043
0.589134692,0.294,3.043
0.589198692,0.285,3.055
0.589262692,0.268,3.077
0.589326692,0.248,3.103
0.589390692,0.227,3.130
0.589454692,0.209,3.155
0.589518692,0.197,3.171
0.589582692,0.193,3.178
0.589646692,0.197,3.175
0.589710692,0.207,3.161
0.589774692,0.224,3.140
0.589838692,0.245,3.114
0.589902692,0.264,3.087
0.589966692,0.282,3.063
0.590030692,0.294,3.047
0.590094692,0.297,3.042
0.590158692,0.293,3.047
0.590222692,0.279,3.062
0.590286692,0.261,3.087
0.590350692,0.240,3.114
0.590414692,0.219,3.140
0.590478692,0.204,3.161
0.590542692,0.194,3.174
0.590606692,0.193,3.178
0.590670692,0.200,3.171
0.590734692,0.212,3.155
0.590798692,0.233,3.131
0.590862692,0.252,3.104
0.590926692,0.272,3.078
0.590990692,0.286,3.057
0.591054692,0.296,3.044
0.591118692,0.296,3.043
0.591182692,0.287,3.053
0.591246692,0.272,3.072
0.591310692,0.253,3.097
0.591374692,0.231,3.125
0.591438692,0.212,3.149
0.591502692,0.200,3.168
0.591566692,0.194,3.176
0.591630692,0.196,3.176
0.591694692,0.204,3.165
0.591758692,0.219,3.146
0.591822692,0.238,3.122
0.591886692,0.260,3.095
0.591950692,0.278,3.069
0.592014692,0.292,3.051
0.592078692,0.297,3.043
0.592142692,0.294,3.044
0.592206692,0.282,3.059
0.592270692,0.266,3.081
0.592334692,0.245,3.107
0.592398692,0.224,3.135
0.592462692,0.207,3.157
0.592526692,0.196,3.174
0.592590692,0.193,3.178
0.592654692,0.197,3.174
0.592718692,0.209,3.160
0.592782692,0.227,3.138
0.592846692,0.246,3.112
0.592910692,0.267,3.085
0.592974692,0.283,3.062
0.593038692,0.294,3.047
0.593102692,0.296,3.043
0.593166692,0.290,3.050
0.593230692,0.277,3.066
0.593294692,0.257,3.091
0.593358692,0.237,3.118
0.593422692,0.218,3.144
0.593486692,0.203,3.164
0.593550692,0.194,3.176
0.593614692,0.194,3.178
0.593678692,0.201,3.169
0.593742692,0.215,3.153
0.593806692,0.233,3.129
0.593870692,0.255,3.102
0.593934692,0.274,3.076
0.593998692,0.287,3.057
0.594062692,0.296,3.044
0.594126692,0.294,3.044
0.594190692,0.286,3.055
0.594254692,0.270,3.076
0.594318692,0.250,3.102
0.594382692,0.229,3.129
0.594446692,0.211,3.153
0.594510692,0.198,3.169
0.594574692,0.193,3.178
0.594638692,0.196,3.175
0.594702692,0.205,3.164
0.594766692,0.222,3.144
0.594830692,0.241,3.118
0.594894692,0.261,3.091
0.594958692,0.279,3.066
0.595022692,0.292,3.050
0.595086692,0.297,3.042
0.595150692,0.293,3.046
0.595214692,0.281,3.061
0.595278692,0.263,3.082
0.595342692,0.244,3.110
0.595406692,0.222,3.138
0.595470692,0.205,3.160
0.595534692,0.194,3.175
0.595598692,0.193,3.179
0.595662692,0.198,3.172
0.595726692,0.211,3.157
0.595790692,0.227,3.135
0.595854692,0.249,3.107
0.595918692,0.268,3.081
0.595982692,0.285,3.061
0.596046692,0.294,3.046
0.596110692,0.297,3.043
0.596174692,0.289,3.050
0.596238692,0.275,3.069
0.596302692,0.255,3.093
0.596366692,0.235,3.121
0.596430692,0.215,3.146
0.596494692,0.201,3.167
0.596558692,0.193,3.176
0.596622692,0.194,3.178
0.596686692,0.201,3.168
0.596750692,0.216,3.150
0.596814692,0.237,3.125
0.596878692,0.257,3.097
0.596942692,0.277,3.073
0.597006692,0.289,3.054
0.597070692,0.296,3.044
0.597134692,0.293,3.046
0.597198692,0.283,3.058
0.597262692,0.267,3.078
0.597326692,0.248,3.106
0.597390692,0.226,3.133
0.597454692,0.208,3.156
0.597518692,0.197,3.172
0.597582692,0.192,3.179
0.597646692,0.196,3.176
0.597710692,0.207,3.163
0.597774692,0.223,3.142
0.597838692,0.244,3.116
0.597902692,0.264,3.089
0.597966692,0.281,3.066
0.598030692,0.292,3.050
0.598094692,0.296,3.044
0.598158692,0.292,3.048
0.598222692,0.278,3.065
0.598286692,0.259,3.089
0.598350692,0.240,3.115
0.598414692,0.219,3.142
0.598478692,0.203,3.164
0.598542692,0.194,3.178
0.598606692,0.193,3.179
0.598670692,0.198,3.172
0.598734692,0.212,3.157
0.598798692,0.231,3.133
0.598862692,0.252,3.106
0.598926692,0.271,3.080
0.598990692,0.286,3.059
0.599054692,0.294,3.046
0.599118692,0.296,3.044
0.599182692,0.287,3.054
0.599246692,0.272,3.073
0.599310692,0.252,3.097
0.599374692,0.231,3.126
0.599438692,0.212,3.150
0.599502692,0.198,3.169
0.599566692,0.193,3.178
0.599630692,0.194,3.176
0.599694692,0.204,3.167
0.599758692,0.219,3.148
0.599822692,0.238,3.123
0.599886692,0.259,3.095
0.599950692,0.278,3.070
0.600014692,0.290,3.053
0.600078692,0.297,3.044
0.600142692,0.293,3.046
0.600206692,0.282,3.059
0.600270692,0.266,3.081
0.600334692,0.245,3.110
0.600398692,0.224,3.135
0.600462692,0.207,3.159
0.600526692,0.196,3.174
0.600590692,0.193,3.178
0.600654692,0.197,3.174
0.600718692,0.208,3.160
0.600782692,0.226,3.140
0.600846692,0.246,3.111
0.600910692,0.267,3.085
0.600974692,0.283,3.063
0.601038692,0.294,3.047
0.601102692,0.297,3.043
0.601166692,0.290,3.050
0.601230692,0.277,3.066
0.601294692,0.259,3.091
0.601358692,0.237,3.118
0.601422692,0.218,3.144
0.601486692,0.203,3.165
0.601550692,0.194,3.175
0.601614692,0.194,3.178
0.601678692,0.201,3.169
0.601742692,0.215,3.152
0.601806692,0.234,3.129
0.601870692,0.255,3.100
0.601934692,0.274,3.076
0.601998692,0.289,3.055
0.602062692,0.297,3.043
0.602126692,0.296,3.043
0.602190692,0.286,3.054
0.602254692,0.270,3.074
0.602318692,0.250,3.100
0.602382692,0.229,3.127
0.602446692,0.211,3.152
0.602510692,0.198,3.169
0.602574692,0.193,3.178
0.602638692,0.196,3.175
0.602702692,0.207,3.164
0.602766692,0.222,3.144
0.602830692,0.242,3.118
0.602894692,0.263,3.091
0.602958692,0.279,3.068
0.603022692,0.293,3.050
0.603086692,0.297,3.043
0.603150692,0.293,3.047
0.603214692,0.281,3.062
0.603278692,0.263,3.085
